# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。frame と違い、これは他CPUの clock 値・
# 他ログ種別の clock 値と比較して真の前後関係を判定してよい
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : (なし)
frames    : 600

# main
# seq    clock   frame  cpu   kind  port  value  pc
  9305    9400    119  main  OUT   00E4   01   3088
  9306    9401    119  main  OUT   0051   81   3092
  9307    9402    119  main  OUT   0050   16   30A0
  9308    9403    119  main  OUT   0050   01   30A6
  9309    9404    119  main  IN    0051   10   3F47
  9310    9405    119  main  IN    000B   FF   32F3
  9311    9406    119  main  IN    000A   FF   32F3
  9312    9407    119  main  IN    0009   FF   32F3
  9313    9408    119  main  IN    0008   FF   32F3
  9314    9409    119  main  IN    0007   FF   32F3
  9315    9410    119  main  IN    0006   FF   32F3
  9316    9411    119  main  IN    0005   FF   32F3
  9317    9412    119  main  IN    0004   FF   32F3
  9318    9413    119  main  IN    0003   FF   32F3
  9319    9414    119  main  IN    0002   FF   32F3
  9320    9415    119  main  IN    0001   FF   32F3
  9321    9416    119  main  IN    0000   FF   32F3
  9322    9417    119  main  OUT   00E4   FF   30F0
  9323    9418    119  main  OUT   0031   19   E7FF
  9324    9420    120  main  OUT   0031   19   E7F5
  9325    9421    120  main  OUT   00E4   01   3088
  9326    9422    120  main  OUT   0051   81   3092
  9327    9423    120  main  OUT   0050   16   30A0
  9328    9424    120  main  OUT   0050   01   30A6
  9329    9425    120  main  IN    0051   10   3F47
  9330    9426    120  main  IN    000B   FF   32F3
  9331    9427    120  main  IN    000A   FF   32F3
  9332    9428    120  main  IN    0009   FF   32F3
  9333    9429    120  main  IN    0008   FF   32F3
  9334    9430    120  main  IN    0007   FF   32F3
  9335    9431    120  main  IN    0006   FF   32F3
  9336    9432    120  main  IN    0005   FF   32F3
  9337    9433    120  main  IN    0004   FF   32F3
  9338    9434    120  main  IN    0003   FF   32F3
  9339    9435    120  main  IN    0002   FF   32F3
  9340    9436    120  main  IN    0001   FF   32F3
  9341    9437    120  main  IN    0000   FF   32F3
  9342    9438    120  main  OUT   00E4   FF   30F0
  9343    9439    120  main  OUT   0031   19   E7FF
  9344    9441    121  main  OUT   0031   19   E7F5
  9345    9442    121  main  OUT   00E4   01   3088
  9346    9443    121  main  OUT   0051   81   3092
  9347    9444    121  main  OUT   0050   16   30A0
  9348    9445    121  main  OUT   0050   01   30A6
  9349    9446    121  main  IN    0051   10   3F47
  9350    9447    121  main  IN    000B   FF   32F3
  9351    9448    121  main  IN    000A   FF   32F3
  9352    9449    121  main  IN    0009   FF   32F3
  9353    9450    121  main  IN    0008   FF   32F3
  9354    9451    121  main  IN    0007   FF   32F3
  9355    9452    121  main  IN    0006   FF   32F3
  9356    9453    121  main  IN    0005   FF   32F3
  9357    9454    121  main  IN    0004   FF   32F3
  9358    9455    121  main  IN    0003   FF   32F3
  9359    9456    121  main  IN    0002   FF   32F3
  9360    9457    121  main  IN    0001   FF   32F3
  9361    9458    121  main  IN    0000   FF   32F3
  9362    9459    121  main  OUT   00E4   FF   30F0
  9363    9460    121  main  OUT   0031   19   E7FF
  9364    9462    122  main  OUT   0031   19   E7F5
  9365    9463    122  main  OUT   00E4   01   3088
  9366    9464    122  main  OUT   0051   81   3092
  9367    9465    122  main  OUT   0050   16   30A0
  9368    9466    122  main  OUT   0050   01   30A6
  9369    9467    122  main  IN    0051   10   3F47
  9370    9468    122  main  IN    000B   FF   32F3
  9371    9469    122  main  IN    000A   FF   32F3
  9372    9470    122  main  IN    0009   FF   32F3
  9373    9471    122  main  IN    0008   FF   32F3
  9374    9472    122  main  IN    0007   FF   32F3
  9375    9473    122  main  IN    0006   FF   32F3
  9376    9474    122  main  IN    0005   FF   32F3
  9377    9475    122  main  IN    0004   FF   32F3
  9378    9476    122  main  IN    0003   FF   32F3
  9379    9477    122  main  IN    0002   FF   32F3
  9380    9478    122  main  IN    0001   FF   32F3
  9381    9479    122  main  IN    0000   FF   32F3
  9382    9480    122  main  OUT   00E4   FF   30F0
  9383    9481    122  main  OUT   0031   19   E7FF
  9384    9483    123  main  OUT   0031   19   E7F5
  9385    9484    123  main  OUT   00E4   01   3088
  9386    9485    123  main  OUT   0051   81   3092
  9387    9486    123  main  OUT   0050   16   30A0
  9388    9487    123  main  OUT   0050   01   30A6
  9389    9488    123  main  IN    0051   10   3F47
  9390    9489    123  main  IN    000B   FF   32F3
  9391    9490    123  main  IN    000A   FF   32F3
  9392    9491    123  main  IN    0009   FF   32F3
  9393    9492    123  main  IN    0008   FF   32F3
  9394    9493    123  main  IN    0007   FF   32F3
  9395    9494    123  main  IN    0006   FF   32F3
  9396    9495    123  main  IN    0005   FF   32F3
  9397    9496    123  main  IN    0004   FF   32F3
  9398    9497    123  main  IN    0003   FF   32F3
  9399    9498    123  main  IN    0002   FF   32F3
  9400    9499    123  main  IN    0001   FF   32F3
  9401    9500    123  main  IN    0000   FF   32F3
  9402    9501    123  main  OUT   00E4   FF   30F0
  9403    9502    123  main  OUT   0031   19   E7FF
  9404    9504    124  main  OUT   0031   19   E7F5
  9405    9505    124  main  OUT   00E4   01   3088
  9406    9506    124  main  OUT   0051   81   3092
  9407    9507    124  main  OUT   0050   16   30A0
  9408    9508    124  main  OUT   0050   01   30A6
  9409    9509    124  main  IN    0051   10   3F47
  9410    9510    124  main  IN    000B   FF   32F3
  9411    9511    124  main  IN    000A   FF   32F3
  9412    9512    124  main  IN    0009   FF   32F3
  9413    9513    124  main  IN    0008   FF   32F3
  9414    9514    124  main  IN    0007   FF   32F3
  9415    9515    124  main  IN    0006   FF   32F3
  9416    9516    124  main  IN    0005   FF   32F3
  9417    9517    124  main  IN    0004   FF   32F3
  9418    9518    124  main  IN    0003   FF   32F3
  9419    9519    124  main  IN    0002   FF   32F3
  9420    9520    124  main  IN    0001   FF   32F3
  9421    9521    124  main  IN    0000   FF   32F3
  9422    9522    124  main  OUT   00E4   FF   30F0
  9423    9523    124  main  OUT   0031   19   E7FF
  9424    9525    125  main  OUT   0031   19   E7F5
  9425    9526    125  main  OUT   00E4   01   3088
  9426    9527    125  main  OUT   0051   81   3092
  9427    9528    125  main  OUT   0050   16   30A0
  9428    9529    125  main  OUT   0050   01   30A6
  9429    9530    125  main  IN    0051   10   3F47
  9430    9531    125  main  IN    000B   FF   32F3
  9431    9532    125  main  IN    000A   FF   32F3
  9432    9533    125  main  IN    0009   FF   32F3
  9433    9534    125  main  IN    0008   FF   32F3
  9434    9535    125  main  IN    0007   FF   32F3
  9435    9536    125  main  IN    0006   FF   32F3
  9436    9537    125  main  IN    0005   FF   32F3
  9437    9538    125  main  IN    0004   FF   32F3
  9438    9539    125  main  IN    0003   FF   32F3
  9439    9540    125  main  IN    0002   FF   32F3
  9440    9541    125  main  IN    0001   FF   32F3
  9441    9542    125  main  IN    0000   FF   32F3
  9442    9543    125  main  OUT   00E4   FF   30F0
  9443    9544    125  main  OUT   0031   19   E7FF
  9444    9546    126  main  OUT   0031   19   E7F5
  9445    9547    126  main  OUT   00E4   01   3088
  9446    9548    126  main  OUT   0051   81   3092
  9447    9549    126  main  OUT   0050   16   30A0
  9448    9550    126  main  OUT   0050   01   30A6
  9449    9551    126  main  IN    0051   10   3F47
  9450    9552    126  main  IN    000B   FF   32F3
  9451    9553    126  main  IN    000A   FF   32F3
  9452    9554    126  main  IN    0009   FF   32F3
  9453    9555    126  main  IN    0008   FF   32F3
  9454    9556    126  main  IN    0007   FF   32F3
  9455    9557    126  main  IN    0006   FF   32F3
  9456    9558    126  main  IN    0005   FF   32F3
  9457    9559    126  main  IN    0004   FF   32F3
  9458    9560    126  main  IN    0003   FF   32F3
  9459    9561    126  main  IN    0002   FF   32F3
  9460    9562    126  main  IN    0001   FF   32F3
  9461    9563    126  main  IN    0000   FF   32F3
  9462    9564    126  main  OUT   00E4   FF   30F0
  9463    9565    126  main  OUT   0031   19   E7FF
  9464    9567    127  main  OUT   0031   19   E7F5
  9465    9568    127  main  OUT   00E4   01   3088
  9466    9569    127  main  OUT   0051   81   3092
  9467    9570    127  main  OUT   0050   16   30A0
  9468    9571    127  main  OUT   0050   01   30A6
  9469    9572    127  main  IN    0051   10   3F47
  9470    9573    127  main  IN    000B   FF   32F3
  9471    9574    127  main  IN    000A   FF   32F3
  9472    9575    127  main  IN    0009   FF   32F3
  9473    9576    127  main  IN    0008   FF   32F3
  9474    9577    127  main  IN    0007   FF   32F3
  9475    9578    127  main  IN    0006   FF   32F3
  9476    9579    127  main  IN    0005   FF   32F3
  9477    9580    127  main  IN    0004   FF   32F3
  9478    9581    127  main  IN    0003   FF   32F3
  9479    9582    127  main  IN    0002   FF   32F3
  9480    9583    127  main  IN    0001   FF   32F3
  9481    9584    127  main  IN    0000   FF   32F3
  9482    9585    127  main  OUT   00E4   FF   30F0
  9483    9586    127  main  OUT   0031   19   E7FF
  9484    9588    128  main  OUT   0031   19   E7F5
  9485    9589    128  main  OUT   00E4   01   3088
  9486    9590    128  main  OUT   0051   81   3092
  9487    9591    128  main  OUT   0050   16   30A0
  9488    9592    128  main  OUT   0050   01   30A6
  9489    9593    128  main  IN    0051   10   3F47
  9490    9594    128  main  IN    000B   FF   32F3
  9491    9595    128  main  IN    000A   FF   32F3
  9492    9596    128  main  IN    0009   FF   32F3
  9493    9597    128  main  IN    0008   FF   32F3
  9494    9598    128  main  IN    0007   FF   32F3
  9495    9599    128  main  IN    0006   FF   32F3
  9496    9600    128  main  IN    0005   FF   32F3
  9497    9601    128  main  IN    0004   FF   32F3
  9498    9602    128  main  IN    0003   FF   32F3
  9499    9603    128  main  IN    0002   FF   32F3
  9500    9604    128  main  IN    0001   FF   32F3
  9501    9605    128  main  IN    0000   FF   32F3
  9502    9606    128  main  OUT   00E4   FF   30F0
  9503    9607    128  main  OUT   0031   19   E7FF
  9504    9609    129  main  OUT   0031   19   E7F5
  9505    9610    129  main  OUT   00E4   01   3088
  9506    9611    129  main  OUT   0051   81   3092
  9507    9612    129  main  OUT   0050   16   30A0
  9508    9613    129  main  OUT   0050   01   30A6
  9509    9614    129  main  IN    0051   10   3F47
  9510    9615    129  main  IN    000B   FF   32F3
  9511    9616    129  main  IN    000A   FF   32F3
  9512    9617    129  main  IN    0009   FF   32F3
  9513    9618    129  main  IN    0008   FF   32F3
  9514    9619    129  main  IN    0007   FF   32F3
  9515    9620    129  main  IN    0006   FF   32F3
  9516    9621    129  main  IN    0005   FF   32F3
  9517    9622    129  main  IN    0004   FF   32F3
  9518    9623    129  main  IN    0003   FF   32F3
  9519    9624    129  main  IN    0002   FF   32F3
  9520    9625    129  main  IN    0001   FF   32F3
  9521    9626    129  main  IN    0000   FF   32F3
  9522    9627    129  main  OUT   00E4   FF   30F0
  9523    9628    129  main  OUT   0031   19   E7FF
  9524    9630    130  main  OUT   0031   19   E7F5
  9525    9631    130  main  OUT   00E4   01   3088
  9526    9632    130  main  OUT   0051   81   3092
  9527    9633    130  main  OUT   0050   16   30A0
  9528    9634    130  main  OUT   0050   01   30A6
  9529    9635    130  main  IN    0051   10   3F47
  9530    9636    130  main  IN    000B   FF   32F3
  9531    9637    130  main  IN    000A   FF   32F3
  9532    9638    130  main  IN    0009   FF   32F3
  9533    9639    130  main  IN    0008   FF   32F3
  9534    9640    130  main  IN    0007   FF   32F3
  9535    9641    130  main  IN    0006   FF   32F3
  9536    9642    130  main  IN    0005   FF   32F3
  9537    9643    130  main  IN    0004   FF   32F3
  9538    9644    130  main  IN    0003   FF   32F3
  9539    9645    130  main  IN    0002   FF   32F3
  9540    9646    130  main  IN    0001   FF   32F3
  9541    9647    130  main  IN    0000   FF   32F3
  9542    9648    130  main  OUT   00E4   FF   30F0
  9543    9649    130  main  OUT   0031   19   E7FF
  9544    9651    131  main  OUT   0031   19   E7F5
  9545    9652    131  main  OUT   00E4   01   3088
  9546    9653    131  main  OUT   0051   81   3092
  9547    9654    131  main  OUT   0050   16   30A0
  9548    9655    131  main  OUT   0050   01   30A6
  9549    9656    131  main  IN    0051   10   3F47
  9550    9657    131  main  IN    000B   FF   32F3
  9551    9658    131  main  IN    000A   FF   32F3
  9552    9659    131  main  IN    0009   FF   32F3
  9553    9660    131  main  IN    0008   FF   32F3
  9554    9661    131  main  IN    0007   FF   32F3
  9555    9662    131  main  IN    0006   FF   32F3
  9556    9663    131  main  IN    0005   FF   32F3
  9557    9664    131  main  IN    0004   FF   32F3
  9558    9665    131  main  IN    0003   FF   32F3
  9559    9666    131  main  IN    0002   FF   32F3
  9560    9667    131  main  IN    0001   FF   32F3
  9561    9668    131  main  IN    0000   FF   32F3
  9562    9669    131  main  OUT   00E4   FF   30F0
  9563    9670    131  main  OUT   0031   19   E7FF
  9564    9672    132  main  OUT   0031   19   E7F5
  9565    9673    132  main  OUT   00E4   01   3088
  9566    9674    132  main  OUT   0051   81   3092
  9567    9675    132  main  OUT   0050   16   30A0
  9568    9676    132  main  OUT   0050   01   30A6
  9569    9677    132  main  IN    0051   10   3F47
  9570    9678    132  main  IN    000B   FF   32F3
  9571    9679    132  main  IN    000A   FF   32F3
  9572    9680    132  main  IN    0009   FF   32F3
  9573    9681    132  main  IN    0008   FF   32F3
  9574    9682    132  main  IN    0007   FF   32F3
  9575    9683    132  main  IN    0006   FF   32F3
  9576    9684    132  main  IN    0005   FF   32F3
  9577    9685    132  main  IN    0004   FF   32F3
  9578    9686    132  main  IN    0003   FF   32F3
  9579    9687    132  main  IN    0002   FF   32F3
  9580    9688    132  main  IN    0001   FF   32F3
  9581    9689    132  main  IN    0000   FF   32F3
  9582    9690    132  main  OUT   00E4   FF   30F0
  9583    9691    132  main  OUT   0031   19   E7FF
  9584    9693    133  main  OUT   0031   19   E7F5
  9585    9694    133  main  OUT   00E4   01   3088
  9586    9695    133  main  OUT   0051   81   3092
  9587    9696    133  main  OUT   0050   16   30A0
  9588    9697    133  main  OUT   0050   01   30A6
  9589    9698    133  main  IN    0051   10   3F47
  9590    9699    133  main  IN    000B   FF   32F3
  9591    9700    133  main  IN    000A   FF   32F3
  9592    9701    133  main  IN    0009   FF   32F3
  9593    9702    133  main  IN    0008   FF   32F3
  9594    9703    133  main  IN    0007   FF   32F3
  9595    9704    133  main  IN    0006   FF   32F3
  9596    9705    133  main  IN    0005   FF   32F3
  9597    9706    133  main  IN    0004   FF   32F3
  9598    9707    133  main  IN    0003   FF   32F3
  9599    9708    133  main  IN    0002   FF   32F3
  9600    9709    133  main  IN    0001   FF   32F3
  9601    9710    133  main  IN    0000   FF   32F3
  9602    9711    133  main  OUT   00E4   FF   30F0
  9603    9712    133  main  OUT   0031   19   E7FF
  9604    9714    134  main  OUT   0031   19   E7F5
  9605    9715    134  main  OUT   00E4   01   3088
  9606    9716    134  main  OUT   0051   81   3092
  9607    9717    134  main  OUT   0050   16   30A0
  9608    9718    134  main  OUT   0050   01   30A6
  9609    9719    134  main  IN    0051   10   3F47
  9610    9720    134  main  IN    000B   FF   32F3
  9611    9721    134  main  IN    000A   FF   32F3
  9612    9722    134  main  IN    0009   FF   32F3
  9613    9723    134  main  IN    0008   FF   32F3
  9614    9724    134  main  IN    0007   FF   32F3
  9615    9725    134  main  IN    0006   FF   32F3
  9616    9726    134  main  IN    0005   FF   32F3
  9617    9727    134  main  IN    0004   FF   32F3
  9618    9728    134  main  IN    0003   FF   32F3
  9619    9729    134  main  IN    0002   FF   32F3
  9620    9730    134  main  IN    0001   FF   32F3
  9621    9731    134  main  IN    0000   FF   32F3
  9622    9732    134  main  OUT   00E4   FF   30F0
  9623    9733    134  main  OUT   0031   19   E7FF
  9624    9735    135  main  OUT   0031   19   E7F5
  9625    9736    135  main  OUT   00E4   01   3088
  9626    9737    135  main  OUT   0051   81   3092
  9627    9738    135  main  OUT   0050   16   30A0
  9628    9739    135  main  OUT   0050   01   30A6
  9629    9740    135  main  IN    0051   10   3F47
  9630    9741    135  main  IN    000B   FF   32F3
  9631    9742    135  main  IN    000A   FF   32F3
  9632    9743    135  main  IN    0009   FF   32F3
  9633    9744    135  main  IN    0008   FF   32F3
  9634    9745    135  main  IN    0007   FF   32F3
  9635    9746    135  main  IN    0006   FF   32F3
  9636    9747    135  main  IN    0005   FF   32F3
  9637    9748    135  main  IN    0004   FF   32F3
  9638    9749    135  main  IN    0003   FF   32F3
  9639    9750    135  main  IN    0002   FF   32F3
  9640    9751    135  main  IN    0001   FF   32F3
  9641    9752    135  main  IN    0000   FF   32F3
  9642    9753    135  main  OUT   00E4   FF   30F0
  9643    9754    135  main  OUT   0031   19   E7FF
  9644    9756    136  main  OUT   0031   19   E7F5
  9645    9757    136  main  OUT   00E4   01   3088
  9646    9758    136  main  OUT   0051   81   3092
  9647    9759    136  main  OUT   0050   16   30A0
  9648    9760    136  main  OUT   0050   01   30A6
  9649    9761    136  main  IN    0051   10   3F47
  9650    9762    136  main  IN    000B   FF   32F3
  9651    9763    136  main  IN    000A   FF   32F3
  9652    9764    136  main  IN    0009   FF   32F3
  9653    9765    136  main  IN    0008   FF   32F3
  9654    9766    136  main  IN    0007   FF   32F3
  9655    9767    136  main  IN    0006   FF   32F3
  9656    9768    136  main  IN    0005   FF   32F3
  9657    9769    136  main  IN    0004   FF   32F3
  9658    9770    136  main  IN    0003   FF   32F3
  9659    9771    136  main  IN    0002   FF   32F3
  9660    9772    136  main  IN    0001   FF   32F3
  9661    9773    136  main  IN    0000   FF   32F3
  9662    9774    136  main  OUT   00E4   FF   30F0
  9663    9775    136  main  OUT   0031   19   E7FF
  9664    9777    137  main  OUT   0031   19   E7F5
  9665    9778    137  main  OUT   00E4   01   3088
  9666    9779    137  main  OUT   0051   81   3092
  9667    9780    137  main  OUT   0050   16   30A0
  9668    9781    137  main  OUT   0050   01   30A6
  9669    9782    137  main  IN    0051   10   3F47
  9670    9783    137  main  IN    000B   FF   32F3
  9671    9784    137  main  IN    000A   FF   32F3
  9672    9785    137  main  IN    0009   FF   32F3
  9673    9786    137  main  IN    0008   FF   32F3
  9674    9787    137  main  IN    0007   FF   32F3
  9675    9788    137  main  IN    0006   FF   32F3
  9676    9789    137  main  IN    0005   FF   32F3
  9677    9790    137  main  IN    0004   FF   32F3
  9678    9791    137  main  IN    0003   FF   32F3
  9679    9792    137  main  IN    0002   FF   32F3
  9680    9793    137  main  IN    0001   FF   32F3
  9681    9794    137  main  IN    0000   FF   32F3
  9682    9795    137  main  OUT   00E4   FF   30F0
  9683    9796    137  main  OUT   0031   19   E7FF
  9684    9798    138  main  OUT   0031   19   E7F5
  9685    9799    138  main  OUT   00E4   01   3088
  9686    9800    138  main  OUT   0051   81   3092
  9687    9801    138  main  OUT   0050   16   30A0
  9688    9802    138  main  OUT   0050   01   30A6
  9689    9803    138  main  IN    0051   10   3F47
  9690    9804    138  main  IN    000B   FF   32F3
  9691    9805    138  main  IN    000A   FF   32F3
  9692    9806    138  main  IN    0009   FF   32F3
  9693    9807    138  main  IN    0008   FF   32F3
  9694    9808    138  main  IN    0007   FF   32F3
  9695    9809    138  main  IN    0006   FF   32F3
  9696    9810    138  main  IN    0005   FF   32F3
  9697    9811    138  main  IN    0004   FF   32F3
  9698    9812    138  main  IN    0003   FF   32F3
  9699    9813    138  main  IN    0002   FF   32F3
  9700    9814    138  main  IN    0001   FF   32F3
  9701    9815    138  main  IN    0000   FF   32F3
  9702    9816    138  main  OUT   00E4   FF   30F0
  9703    9817    138  main  OUT   0031   19   E7FF
  9704    9819    139  main  OUT   0031   19   E7F5
  9705    9820    139  main  OUT   00E4   01   3088
  9706    9821    139  main  OUT   0051   81   3092
  9707    9822    139  main  OUT   0050   16   30A0
  9708    9823    139  main  OUT   0050   01   30A6
  9709    9824    139  main  IN    0051   10   3F47
  9710    9825    139  main  IN    000B   FF   32F3
  9711    9826    139  main  IN    000A   FF   32F3
  9712    9827    139  main  IN    0009   FF   32F3
  9713    9828    139  main  IN    0008   FF   32F3
  9714    9829    139  main  IN    0007   FF   32F3
  9715    9830    139  main  IN    0006   FF   32F3
  9716    9831    139  main  IN    0005   FF   32F3
  9717    9832    139  main  IN    0004   FF   32F3
  9718    9833    139  main  IN    0003   FF   32F3
  9719    9834    139  main  IN    0002   FF   32F3
  9720    9835    139  main  IN    0001   FF   32F3
  9721    9836    139  main  IN    0000   FF   32F3
  9722    9837    139  main  OUT   00E4   FF   30F0
  9723    9838    139  main  OUT   0031   19   E7FF
  9724    9840    140  main  OUT   0031   19   E7F5
  9725    9841    140  main  OUT   00E4   01   3088
  9726    9842    140  main  OUT   0051   81   3092
  9727    9843    140  main  OUT   0050   16   30A0
  9728    9844    140  main  OUT   0050   01   30A6
  9729    9845    140  main  IN    0051   10   3F47
  9730    9846    140  main  IN    000B   FF   32F3
  9731    9847    140  main  IN    000A   FF   32F3
  9732    9848    140  main  IN    0009   FF   32F3
  9733    9849    140  main  IN    0008   FF   32F3
  9734    9850    140  main  IN    0007   FF   32F3
  9735    9851    140  main  IN    0006   FF   32F3
  9736    9852    140  main  IN    0005   FF   32F3
  9737    9853    140  main  IN    0004   FF   32F3
  9738    9854    140  main  IN    0003   FF   32F3
  9739    9855    140  main  IN    0002   FF   32F3
  9740    9856    140  main  IN    0001   FF   32F3
  9741    9857    140  main  IN    0000   FF   32F3
  9742    9858    140  main  OUT   00E4   FF   30F0
  9743    9859    140  main  OUT   0031   19   E7FF
  9744    9861    141  main  OUT   0031   19   E7F5
  9745    9862    141  main  OUT   00E4   01   3088
  9746    9863    141  main  OUT   0051   81   3092
  9747    9864    141  main  OUT   0050   16   30A0
  9748    9865    141  main  OUT   0050   01   30A6
  9749    9866    141  main  IN    0051   10   3F47
  9750    9867    141  main  IN    000B   FF   32F3
  9751    9868    141  main  IN    000A   FF   32F3
  9752    9869    141  main  IN    0009   FF   32F3
  9753    9870    141  main  IN    0008   FF   32F3
  9754    9871    141  main  IN    0007   FF   32F3
  9755    9872    141  main  IN    0006   FF   32F3
  9756    9873    141  main  IN    0005   FF   32F3
  9757    9874    141  main  IN    0004   FF   32F3
  9758    9875    141  main  IN    0003   FF   32F3
  9759    9876    141  main  IN    0002   FF   32F3
  9760    9877    141  main  IN    0001   FF   32F3
  9761    9878    141  main  IN    0000   FF   32F3
  9762    9879    141  main  OUT   00E4   FF   30F0
  9763    9880    141  main  OUT   0031   19   E7FF
  9764    9882    142  main  OUT   0031   19   E7F5
  9765    9883    142  main  OUT   00E4   01   3088
  9766    9884    142  main  OUT   0051   81   3092
  9767    9885    142  main  OUT   0050   16   30A0
  9768    9886    142  main  OUT   0050   01   30A6
  9769    9887    142  main  IN    0051   10   3F47
  9770    9888    142  main  IN    000B   FF   32F3
  9771    9889    142  main  IN    000A   FF   32F3
  9772    9890    142  main  IN    0009   FF   32F3
  9773    9891    142  main  IN    0008   FF   32F3
  9774    9892    142  main  IN    0007   FF   32F3
  9775    9893    142  main  IN    0006   FF   32F3
  9776    9894    142  main  IN    0005   FF   32F3
  9777    9895    142  main  IN    0004   FF   32F3
  9778    9896    142  main  IN    0003   FF   32F3
  9779    9897    142  main  IN    0002   FF   32F3
  9780    9898    142  main  IN    0001   FF   32F3
  9781    9899    142  main  IN    0000   FF   32F3
  9782    9900    142  main  OUT   00E4   FF   30F0
  9783    9901    142  main  OUT   0031   19   E7FF
  9784    9903    143  main  OUT   0031   19   E7F5
  9785    9904    143  main  OUT   00E4   01   3088
  9786    9905    143  main  OUT   0051   81   3092
  9787    9906    143  main  OUT   0050   16   30A0
  9788    9907    143  main  OUT   0050   01   30A6
  9789    9908    143  main  IN    0051   10   3F47
  9790    9909    143  main  IN    000B   FF   32F3
  9791    9910    143  main  IN    000A   FF   32F3
  9792    9911    143  main  IN    0009   FF   32F3
  9793    9912    143  main  IN    0008   FF   32F3
  9794    9913    143  main  IN    0007   FF   32F3
  9795    9914    143  main  IN    0006   FF   32F3
  9796    9915    143  main  IN    0005   FF   32F3
  9797    9916    143  main  IN    0004   FF   32F3
  9798    9917    143  main  IN    0003   FF   32F3
  9799    9918    143  main  IN    0002   FF   32F3
  9800    9919    143  main  IN    0001   FF   32F3
  9801    9920    143  main  IN    0000   FF   32F3
  9802    9921    143  main  OUT   00E4   FF   30F0
  9803    9922    143  main  OUT   0031   19   E7FF
  9804    9924    144  main  OUT   0031   19   E7F5
  9805    9925    144  main  OUT   00E4   01   3088
  9806    9926    144  main  OUT   0051   81   3092
  9807    9927    144  main  OUT   0050   16   30A0
  9808    9928    144  main  OUT   0050   01   30A6
  9809    9929    144  main  IN    0051   10   3F47
  9810    9930    144  main  IN    000B   FF   32F3
  9811    9931    144  main  IN    000A   FF   32F3
  9812    9932    144  main  IN    0009   FF   32F3
  9813    9933    144  main  IN    0008   FF   32F3
  9814    9934    144  main  IN    0007   FF   32F3
  9815    9935    144  main  IN    0006   FF   32F3
  9816    9936    144  main  IN    0005   FF   32F3
  9817    9937    144  main  IN    0004   FF   32F3
  9818    9938    144  main  IN    0003   FF   32F3
  9819    9939    144  main  IN    0002   FF   32F3
  9820    9940    144  main  IN    0001   FF   32F3
  9821    9941    144  main  IN    0000   FF   32F3
  9822    9942    144  main  OUT   00E4   FF   30F0
  9823    9943    144  main  OUT   0031   19   E7FF
  9824    9945    145  main  OUT   0031   19   E7F5
  9825    9946    145  main  OUT   00E4   01   3088
  9826    9947    145  main  OUT   0051   81   3092
  9827    9948    145  main  OUT   0050   16   30A0
  9828    9949    145  main  OUT   0050   01   30A6
  9829    9950    145  main  IN    0051   10   3F47
  9830    9951    145  main  IN    000B   FF   32F3
  9831    9952    145  main  IN    000A   FF   32F3
  9832    9953    145  main  IN    0009   FF   32F3
  9833    9954    145  main  IN    0008   FF   32F3
  9834    9955    145  main  IN    0007   FF   32F3
  9835    9956    145  main  IN    0006   FF   32F3
  9836    9957    145  main  IN    0005   FF   32F3
  9837    9958    145  main  IN    0004   FF   32F3
  9838    9959    145  main  IN    0003   FF   32F3
  9839    9960    145  main  IN    0002   FF   32F3
  9840    9961    145  main  IN    0001   FF   32F3
  9841    9962    145  main  IN    0000   FF   32F3
  9842    9963    145  main  OUT   00E4   FF   30F0
  9843    9964    145  main  OUT   0031   19   E7FF
  9844    9966    146  main  OUT   0031   19   E7F5
  9845    9967    146  main  OUT   00E4   01   3088
  9846    9968    146  main  OUT   0051   81   3092
  9847    9969    146  main  OUT   0050   16   30A0
  9848    9970    146  main  OUT   0050   01   30A6
  9849    9971    146  main  IN    0051   10   3F47
  9850    9972    146  main  IN    000B   FF   32F3
  9851    9973    146  main  IN    000A   FF   32F3
  9852    9974    146  main  IN    0009   FF   32F3
  9853    9975    146  main  IN    0008   FF   32F3
  9854    9976    146  main  IN    0007   FF   32F3
  9855    9977    146  main  IN    0006   FF   32F3
  9856    9978    146  main  IN    0005   FF   32F3
  9857    9979    146  main  IN    0004   FF   32F3
  9858    9980    146  main  IN    0003   FF   32F3
  9859    9981    146  main  IN    0002   FF   32F3
  9860    9982    146  main  IN    0001   FF   32F3
  9861    9983    146  main  IN    0000   FF   32F3
  9862    9984    146  main  OUT   00E4   FF   30F0
  9863    9985    146  main  OUT   0031   19   E7FF
  9864    9987    147  main  OUT   0031   19   E7F5
  9865    9988    147  main  OUT   00E4   01   3088
  9866    9989    147  main  OUT   0051   81   3092
